address,predicted_block,predicted_street,predicted_building,predicted_floor_num,predicted_unit_num,predicted_country,predicted_postal_code,block,street,building,floor_num,unit_num,country,postal_code,accuracy,latitude,longitude
493D TAMPINES STREET 43 HDB PUBLIC SHELTERS #06-97 SINGAPORE 523493,493D,TAMPINES STREET 43,HDB PUBLIC SHELTERS,06,97,SINGAPORE,523493,493D,TAMPINES STREET 43,HDB PUBLIC SHELTERS,06,97,SINGAPORE,523493,1.0,1.3623623,103.9513004
710 #23-65 PASIR RIS STREET 72 SINGAPORE 510710,710,PASIR RIS STREET 72,,23,65,SINGAPORE,510710,710,PASIR RIS STREET 72,,23,65,SINGAPORE,510710,1.0,1.3820458,103.9375047
345 PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH 345 (CC) BUKIT BATOK STREET 34 #01-37 SINGAPORE 650345,345,BUKIT BATOK STREET 34,PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH 345 (CC),01,37,SINGAPORE,650345,345,BUKIT BATOK STREET 34,PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH 345 (CC),01,37,SINGAPORE,650345,1.0,1.3628455,103.750865
2 #14-81 SRI GEYLANG SERAI GEYLANG SERAI SINGAPORE 402002,2,GEYLANG SERAI,SRI GEYLANG SERAI,14,81,SINGAPORE,402002,2,GEYLANG SERAI,SRI GEYLANG SERAI,14,81,SINGAPORE,402002,1.0,1.3172422,103.8982871
131 BISHAN STREET 12 #09-61 SINGAPORE 570131,131,BISHAN STREET 12,,09,61,SINGAPORE,570131,131,BISHAN STREET 12,,09,61,SINGAPORE,570131,1.0,1.3455853,103.8509489
36 MARSILING DRIVE #09-14 MARSILING SAPPHIRE SINGAPORE 730036,36,MARSILING DRIVE,MARSILING SAPPHIRE,09,14,SINGAPORE,730036,36,MARSILING DRIVE,MARSILING SAPPHIRE,09,14,SINGAPORE,730036,1.0,1.4453313,103.7721881
116 HWI YOH VILLE #27-63 SERANGOON NORTH AVENUE 1 SINGAPORE 550116,116,SERANGOON NORTH AVENUE 1,HWI YOH VILLE,27,63,SINGAPORE,550116,116,SERANGOON NORTH AVENUE 1,HWI YOH VILLE,27,63,SINGAPORE,550116,1.0,-20.3598567,-40.4444957
907 TAMPINES PALMSVILLE TAMPINES AVENUE 4 #05-25 SINGAPORE 520907,907,TAMPINES AVENUE 4,TAMPINES PALMSVILLE,05,25,SINGAPORE,520907,907,TAMPINES AVENUE 4,TAMPINES PALMSVILLE,05,25,SINGAPORE,520907,1.0,1.3506052,103.9393859
117 #01-84 KEBUN BARU HEIGHTS ANG MO KIO AVENUE 4 SINGAPORE 560117,117,ANG MO KIO AVENUE 4,KEBUN BARU HEIGHTS,01,84,SINGAPORE,560117,117,ANG MO KIO AVENUE 4,KEBUN BARU HEIGHTS,01,84,SINGAPORE,560117,1.0,12.9943351,77.7963018
569 #25-32 CHOA CHU KANG STREET 52 SINGAPORE 680569,569,CHOA CHU KANG STREET 52,,25,32,SINGAPORE,680569,569,CHOA CHU KANG STREET 52,,25,32,SINGAPORE,680569,1.0,10.44219156818182,76.08672907272728
601A PUNGGOL CENTRAL PUNGGOL VISTA #29-07 SINGAPORE 821601,601A,PUNGGOL CENTRAL,PUNGGOL VISTA,29,07,SINGAPORE,821601,601A,PUNGGOL CENTRAL,PUNGGOL VISTA,29,07,SINGAPORE,821601,1.0,1.40262895,103.9077871
260 HDB PUBLIC SHELTERS #10-03 BOON LAY DRIVE SINGAPORE 640260,260,BOON LAY DRIVE,HDB PUBLIC SHELTERS,10,03,SINGAPORE,640260,260,BOON LAY DRIVE,HDB PUBLIC SHELTERS,10,03,SINGAPORE,640260,1.0,1.3451471,103.7077904
226 #25-97 PCF SPARKLETOTS PRESCHOOL @ SERANGOON BLOCK 226 (KN) SERANGOON AVENUE 4 SINGAPORE 550226,226,SERANGOON AVENUE 4,PCF SPARKLETOTS PRESCHOOL @ SERANGOON BLOCK 226 (KN),25,97,SINGAPORE,550226,226,SERANGOON AVENUE 4,PCF SPARKLETOTS PRESCHOOL @ SERANGOON BLOCK 226 (KN),25,97,SINGAPORE,550226,1.0,-20.341382,-40.430553
113 #21-60 RIVERVALE COURT RIVERVALE WALK SINGAPORE 540113,113,RIVERVALE WALK,RIVERVALE COURT,21,60,SINGAPORE,540113,113,RIVERVALE WALK,RIVERVALE COURT,21,60,SINGAPORE,540113,1.0,46.5552965,24.56771468
803B #25-59 KEAT HONG CLOSE KEAT HONG PRIDE SINGAPORE 682803,803B,KEAT HONG CLOSE,KEAT HONG PRIDE,25,59,SINGAPORE,682803,803B,KEAT HONG CLOSE,KEAT HONG PRIDE,25,59,SINGAPORE,682803,1.0,48.95981085,140.29712905
522 JELAPANG ROAD HARMONY CHILD CARE & DEVELOPMENT CENTRE #23-84 SINGAPORE 670522,522,JELAPANG ROAD,HARMONY CHILD CARE & DEVELOPMENT CENTRE,23,84,SINGAPORE,670522,522,JELAPANG ROAD,HARMONY CHILD CARE & DEVELOPMENT CENTRE,23,84,SINGAPORE,670522,1.0,12.1808445,75.218203
72 MARINE DRIVE VIEW MARINE DRIVE #01-46 SINGAPORE 440072,72,MARINE DRIVE,MARINE DRIVE VIEW,01,46,SINGAPORE,440072,72,MARINE DRIVE,MARINE DRIVE VIEW,01,46,SINGAPORE,440072,1.0,53.1848675,45.058173133333334
290A BUKIT BATOK STREET 24 HDB PUBLIC SHELTERS #08-64 SINGAPORE 652290,290A,BUKIT BATOK STREET 24,HDB PUBLIC SHELTERS,08,64,SINGAPORE,652290,290A,BUKIT BATOK STREET 24,HDB PUBLIC SHELTERS,08,64,SINGAPORE,652290,1.0,1.3431934,103.75655
261 SERANGOON CENTRAL DRIVE #02-65 SINGAPORE 550261,261,SERANGOON CENTRAL DRIVE,,02,65,SINGAPORE,550261,261,SERANGOON CENTRAL DRIVE,,02,65,SINGAPORE,550261,1.0,1.3540174,103.872475
28 #12-70 KELANTAN ROAD KELANTAN COURT SINGAPORE 200028,28,KELANTAN ROAD,KELANTAN COURT,12,70,SINGAPORE,200028,28,KELANTAN ROAD,KELANTAN COURT,12,70,SINGAPORE,200028,1.0,1.3059826,103.8573673
268C COMPASSVALE LINK #24-94 COMPASSVALE ARCADIA SINGAPORE 543268,268C,COMPASSVALE LINK,COMPASSVALE ARCADIA,24,94,SINGAPORE,543268,268C,COMPASSVALE LINK,COMPASSVALE ARCADIA,24,94,SINGAPORE,543268,1.0,48.9144118,20.8754977
86 COMMONWEALTH CLOSE #11-34 COMMONWEALTH HEIGHTS SINGAPORE 140086,86,COMMONWEALTH CLOSE,COMMONWEALTH HEIGHTS,11,34,SINGAPORE,140086,86,COMMONWEALTH CLOSE,COMMONWEALTH HEIGHTS,11,34,SINGAPORE,140086,1.0,1.3043464,103.7994155
163 LORONG 1 TOA PAYOH TOA PAYOH GREEN #26-51 SINGAPORE 310163,163,LORONG 1 TOA PAYOH,,26,51,SINGAPORE,310163,163,LORONGONG 1 TOA PAYOH,,26,51,SINGAPORE,310163,0.8571428571428571,46.2156765,21.2919527
751 #05-66 GEK POH VILLE JURONG WEST STREET 73 SINGAPORE 640751,751,JURONG WEST STREET 73,GEK POH VILLE,05,66,SINGAPORE,640751,751,JURONG WEST STREET 73,GEK POH VILLE,05,66,SINGAPORE,640751,1.0,1.347608,103.6992667
862A TAMPINES PARKVIEW #19-69 TAMPINES STREET 83 SINGAPORE 521862,862A,TAMPINES STREET 83,TAMPINES PARKVIEW,19,69,SINGAPORE,521862,862A,TAMPINES STREET 83,TAMPINES PARKVIEW,19,69,SINGAPORE,521862,1.0,1.3550445,103.9365019
107 #15-45 BISHAN VIEW BISHAN STREET 12 SINGAPORE 570107,107,BISHAN STREET 12,BISHAN VIEW,15,45,SINGAPORE,570107,107,BISHAN STREET 12,BISHAN VIEW,15,45,SINGAPORE,570107,1.0,1.3464337,103.847921
347 UBI AVENUE 1 KAMPONG UBI VIEW #01-87 SINGAPORE 400347,347,UBI AVENUE 1,KAMPONG UBI VIEW,01,87,SINGAPORE,400347,347,UBI AVENUE 1,KAMPONG UBI VIEW,01,87,SINGAPORE,400347,1.0,46.7574871117647,23.58122125882353
682 HOUGANG AVENUE 4 DBS NTUC HOUGANG AVENUE 4 #29-34 SINGAPORE 530682,682,HOUGANG AVENUE 4,DBS NTUC HOUGANG AVENUE 4,29,34,SINGAPORE,530682,682,HOUGANG AVENUE 4,DBS NTUC HOUGANG AVENUE 4,29,34,SINGAPORE,530682,1.0,1.3744432,103.8856498
332B ANCHORVALE LINK MY FIRST SKOOL #12-46 SINGAPORE 542332,332B,ANCHORVALE LINK,MY FIRST SKOOL,12,46,SINGAPORE,542332,332B,ANCHORVALE LINK,MY FIRST SKOOL,12,46,SINGAPORE,542332,1.0,1.3951914,103.8915677
BLOCK 508 WEST COAST DRIVE WEST COAST VISTA #01-02 SINGAPORE 120508,508,WEST COAST DRIVE,WEST COAST VISTA,01,02,SINGAPORE,120508,508,WEST COAST DRIVE,WEST COAST VISTA,01,02,SINGAPORE,120508,1.0,11.4882677,104.9036406
457 JURONG WEST STREET 41 #21-67 SINGAPORE 640457,457,JURONG WEST STREET 41,,21,67,SINGAPORE,640457,457,JURONG WEST STREET 41,,21,67,SINGAPORE,640457,1.0,1.3507044,103.720963
414 SUN PLAZA VIEW #27-55 TAMPINES STREET 41 SINGAPORE 520414,414,TAMPINES STREET 41,SUN PLAZA VIEW,27,55,SINGAPORE,520414,414,TAMPINES STREET 41,SUN PLAZA VIEW,27,55,SINGAPORE,520414,1.0,1.35980125,103.9463869
711 BEDOK RESERVOIR GARDEN #24-21 BEDOK RESERVOIR ROAD SINGAPORE 470711,711,BEDOK RESERVOIR ROAD,BEDOK RESERVOIR GARDEN,24,21,SINGAPORE,470711,711,BEDOK RESERVOIR ROAD,BEDOK RESERVOIR GARDEN,24,21,SINGAPORE,470711,1.0,1.3359621,103.9236838
47 JALAN TIGA PINE GREEN #28-41 SINGAPORE 390047,47,JALAN TIGA,PINE GREEN,28,41,SINGAPORE,390047,47,JALAN TIGA,PINE GREEN,28,41,SINGAPORE,390047,1.0,54.60000530909091,39.762441290909095
642 HDB PUBLIC SHELTERS CHOA CHU KANG STREET 64 #08-24 SINGAPORE 680642,642,CHOA CHU KANG STREET 64,HDB PUBLIC SHELTERS,08,24,SINGAPORE,680642,642,CHOA CHU KANG STREET 64,HDB PUBLIC SHELTERS,08,24,SINGAPORE,680642,1.0,10.445790366666667,76.124654775
10 CHAI CHEE ROAD #02-62 SINGAPORE 467010,10,CHAI CHEE ROAD,,02,62,SINGAPORE,467010,10,CHAI CHEE ROAD,,02,62,SINGAPORE,467010,1.0,1.3274203,103.9246576
596A #09-30 CITY VIEW @ CHENG SAN ANG MO KIO STREET 52 SINGAPORE 561596,596A,ANG MO KIO STREET 52,CITY VIEW @ CHENG SAN,09,30,SINGAPORE,561596,596A,ANG MO KIO STREET 52,CITY VIEW @ CHENG SAN,09,30,SINGAPORE,561596,1.0,1.3725204,103.8509927
65 #29-63 MARINE DRIVE GARDENS MARINE DRIVE SINGAPORE 440065,65,MARINE DRIVE,MARINE DRIVE GARDENS,29,63,SINGAPORE,440065,65,MARINE DRIVE,MARINE DRIVE GARDENS,29,63,SINGAPORE,440065,1.0,1.3033773,103.9097366
15 #04-02 BEDOK SOUTH ROAD SINGAPORE 460015,15,BEDOK SOUTH ROAD,,04,02,SINGAPORE,460015,15,BEDOK SOUTH ROAD,,04,02,SINGAPORE,460015,1.0,1.3209048,103.9357009
545 #14-16 CHOA CHU KANG STREET 52 SINGAPORE 680545,545,CHOA CHU KANG STREET 52,,14,16,SINGAPORE,680545,545,CHOA CHU KANG STREET 52,,14,16,SINGAPORE,680545,1.0,10.580771255555556,76.16946572222223
131 #15-88 RIVERVALE STREET RIVERVALE PLAINS SINGAPORE 540131,131,RIVERVALE STREET,RIVERVALE PLAINS,15,88,SINGAPORE,540131,131,RIVERVALE STREET,RIVERVALE PLAINS,15,88,SINGAPORE,540131,1.0,46.5559936,24.57587915
304 CLEMENTI AVENUE 4 #29-54 CLEMENTI MEADOWS SINGAPORE 120304,304,CLEMENTI AVENUE 4,CLEMENTI MEADOWS,29,54,SINGAPORE,120304,304,CLEMENTI AVENUE 4,CLEMENTI MEADOWS,29,54,SINGAPORE,120304,1.0,11.5656046,104.9180714
405 TAMPINES STREET 41 SUN PLAZA GREEN #17-23 SINGAPORE 520405,405,TAMPINES STREET 41,SUN PLAZA GREEN,17,23,SINGAPORE,520405,405,TAMPINES STREET 41,SUN PLAZA GREEN,17,23,SINGAPORE,520405,1.0,1.3578345,103.9449039
467 #14-26 TECK GHEE HORIZON ANG MO KIO AVENUE 10 SINGAPORE 560467,467,ANG MO KIO AVENUE 10,TECK GHEE HORIZON,14,26,SINGAPORE,560467,467,ANG MO KIO AVENUE 10,TECK GHEE HORIZON,14,26,SINGAPORE,560467,1.0,1.3653808,103.8568448
706 CHONG PANG GREEN YISHUN AVENUE 5 #28-23 SINGAPORE 760706,706,YISHUN AVENUE 5,CHONG PANG GREEN,28,23,SINGAPORE,760706,706,YISHUN AVENUE 5,CHONG PANG GREEN,28,23,SINGAPORE,760706,1.0,49.88091835,15.806836389022742
5 #26-18 CHANGI VILLAGE ROAD SINGAPORE 500005,5,CHANGI VILLAGE ROAD,,26,18,SINGAPORE,500005,5,CHANGI VILLAGE ROAD,,26,18,SINGAPORE,500005,1.0,4.1382396,-73.6386141
30 NEW UPPER CHANGI ROAD PCF SPARKLETOTS PRESCHOOL @ BEDOK BLOCK 30 (KN) #02-47 SINGAPORE 461030,30,NEW UPPER CHANGI ROAD,PCF SPARKLETOTS PRESCHOOL @ BEDOK BLOCK 30 (KN),02,47,SINGAPORE,461030,30,NEW UPPER CHANGI ROAD,PCF SPARKLETOTS PRESCHOOL @ BEDOK BLOCK 30 (KN),02,47,SINGAPORE,461030,1.0,1.3235087,103.9365086
219 ANG MO KIO AVENUE 1 ANG MO KIO GROVE #07-35 SINGAPORE 560219,219,ANG MO KIO AVENUE 1,ANG MO KIO GROVE,07,35,SINGAPORE,560219,219,ANG MO KIO AVENUE 1,ANG MO KIO GROVE,07,35,SINGAPORE,560219,1.0,1.36628605,103.84111455
488 #17-86 JURONGVILLE @ AVENUE 1 JURONG WEST AVENUE 1 SINGAPORE 640488,488,JURONG WEST AVENUE 1,JURONGVILLE @ AVENUE 1,17,86,SINGAPORE,640488,488,JURONG WEST AVENUE 1,JURONGVILLE @ AVENUE 1,17,86,SINGAPORE,640488,1.0,1.3490513,103.7262109
51 CHAI CHEE GARDENS CHAI CHEE STREET #12-40 SINGAPORE 460051,51,CHAI CHEE STREET,CHAI CHEE GARDENS,12,40,SINGAPORE,460051,51,CHAI CHEE STREET,CHAI CHEE GARDENS,12,40,SINGAPORE,460051,1.0,51.778458470588234,55.207498682352934
197 PASIR RIS STREET 12 #04-97 SINGAPORE 510197,197,PASIR RIS STREET 12,,04,97,SINGAPORE,510197,197,PASIR RIS STREET 12,,04,97,SINGAPORE,510197,1.0,1.3664614,103.9607955
840 KAMPUNG SENANG STUDENT CARE CENTRE #06-21 TAMPINES STREET 82 SINGAPORE 520840,840,TAMPINES STREET 82,KAMPUNG SENANG STUDENT CARE CENTRE,06,21,SINGAPORE,520840,840,TAMPINES STREET 82,KAMPUNG SENANG STUDENT CARE CENTRE,06,21,SINGAPORE,520840,1.0,1.3510198,103.9358708
60 BLANGAH GARDEN #24-23 TELOK BLANGAH HEIGHTS SINGAPORE 100060,60,TELOK BLANGAH HEIGHTS,BLANGAH GARDEN,24,23,SINGAPORE,100060,60,TELOK BLANGAH HEIGHTS,BLANGAH GARDEN,24,23,SINGAPORE,100060,1.0,41.29971596875,69.28591243625
542 MORAL CHILD DEVELOPMENT CENTRE (CHEE HOON KOG) BEDOK NORTH STREET 3 #27-39 SINGAPORE 460542,542,BEDOK NORTH STREET 3,MORAL CHILD DEVELOPMENT CENTRE (CHEE HOON KOG),27,39,SINGAPORE,460542,542,BEDOK NORTH STREET 3,MORAL CHILD DEVELOPMENT CENTRE (CHEE HOON KOG),27,39,SINGAPORE,460542,1.0,1.3305993,103.9226309
505 TAMPINES HEART #13-63 TAMPINES CENTRAL 1 SINGAPORE 520505,505,TAMPINES CENTRAL 1,TAMPINES HEART,13,63,SINGAPORE,520505,505,TAMPINES CENTRAL 1,TAMPINES HEART,13,63,SINGAPORE,520505,1.0,1.3555256,103.9455582
112 MCNAIR SPRING MCNAIR ROAD #05-45 SINGAPORE 320112,112,MCNAIR ROAD,MCNAIR SPRING,05,45,SINGAPORE,320112,112,MCNAIR ROAD,MCNAIR SPRING,05,45,SINGAPORE,320112,1.0,1.3210424,103.859038
615 #07-41 EUNOS GROVE BEDOK RESERVOIR ROAD SINGAPORE 470615,615,BEDOK RESERVOIR ROAD,EUNOS GROVE,07,41,SINGAPORE,470615,615,BEDOK RESERVOIR ROAD,EUNOS GROVE,07,41,SINGAPORE,470615,1.0,1.3323588,103.9159924
272D PUNGGOL WALK PUNGGOL RESIDENCES #07-49 SINGAPORE 824272,272D,PUNGGOL WALK,PUNGGOL RESIDENCES,07,49,SINGAPORE,824272,272D,PUNGGOL WALK,PUNGGOL RESIDENCES,07,49,SINGAPORE,824272,1.0,1.4027524,103.9004258
BLOCK 18 BEDOK SOUTH ROAD #18-43 SINGAPORE 469276,18,BEDOK SOUTH ROAD,,18,43,SINGAPORE,469276,18,BEDOK SOUTH ROAD,,18,43,SINGAPORE,469276,1.0,1.3177702,103.929991
23 BENDEMEER ROAD BENDEMEER VILLE #12-47 SINGAPORE 330023,23,BENDEMEER ROAD,BENDEMEER VILLE,12,47,SINGAPORE,330023,23,BENDEMEER ROAD,BENDEMEER VILLE,12,47,SINGAPORE,330023,1.0,1.317683,103.8628062
636 PASIR RIS DRIVE 1 PCS PASIR RIS 01 SCC #27-06 SINGAPORE 510636,636,PASIR RIS DRIVE 1,PCS PASIR RIS 01 SCC,27,06,SINGAPORE,510636,636,PASIR RIS DRIVE 1,PCS PASIR RIS 01 SCC,27,06,SINGAPORE,510636,1.0,1.3769273,103.9410417
422 GARDEN HILL BEDOK NORTH ROAD #11-76 SINGAPORE 460422,422,BEDOK NORTH ROAD,GARDEN HILL,11,76,SINGAPORE,460422,422,BEDOK NORTH ROAD,GARDEN HILL,11,76,SINGAPORE,460422,1.0,1.328669,103.9289369
231A MATILDA COURT #23-88 SUMANG LANE SINGAPORE 821231,231A,SUMANG LANE,MATILDA COURT,23,88,SINGAPORE,821231,231A,SUMANG LANE,MATILDA COURT,23,88,SINGAPORE,821231,1.0,1.4022613333333334,103.89196713333334
BLOCK 354 ANG MO KIO STREET 32 AMK HEIGHTS #20-22 SINGAPORE 560354,354,ANG MO KIO STREET 32,AMK HEIGHTS,20,22,SINGAPORE,560354,354,ANG MO KIO STREET 32,AMK HEIGHTS,20,22,SINGAPORE,560354,1.0,1.3639917,103.8519869
806 TAMPINES AVENUE 4 #27-28 TAMPINES POLYVIEW SINGAPORE 520806,806,TAMPINES AVENUE 4,TAMPINES POLYVIEW,27,28,SINGAPORE,520806,806,TAMPINES AVENUE 4,TAMPINES POLYVIEW,27,28,SINGAPORE,520806,1.0,1.3455291,103.9368575
416C #05-01 FERNVALE LINK FERNVALE RIVERBOW SINGAPORE 793416,416C,FERNVALE LINK,FERNVALE RIVERBOW,05,01,SINGAPORE,793416,416C,FERNVALE LINK,FERNVALE RIVERBOW,05,01,SINGAPORE,793416,1.0,1.3899054,103.8803844
128 #02-46 BEDOK RESERVOIR ROAD EUNOS SPRING SINGAPORE 470128,128,BEDOK RESERVOIR ROAD,EUNOS SPRING,02,46,SINGAPORE,470128,128,BEDOK RESERVOIR ROAD,EUNOS SPRING,02,46,SINGAPORE,470128,1.0,1.3334381,103.9115396
921 TAMPINES PALMSVILLE #03-85 TAMPINES STREET 91 SINGAPORE 520921,921,TAMPINES STREET 91,TAMPINES PALMSVILLE,03,85,SINGAPORE,520921,921,TAMPINES STREET 91,TAMPINES PALMSVILLE,03,85,SINGAPORE,520921,1.0,1.3480401,103.9409065
320A ANCHORVALE DRIVE #07-58 ANCHORVALE GROVE SINGAPORE 541320,320A,ANCHORVALE DRIVE,ANCHORVALE GROVE,07,58,SINGAPORE,541320,320A,ANCHORVALE DRIVE,ANCHORVALE GROVE,07,58,SINGAPORE,541320,1.0,1.39033,103.8907993
165A PUNGGOL CENTRAL #17-22 SINGAPORE 821165,165A,PUNGGOL CENTRAL,,17,22,SINGAPORE,821165,165A,PUNGGOL CENTRAL,,17,22,SINGAPORE,821165,1.0,-7.0612422,-78.5251194
264 JURONG EAST STREET 24 #22-95 SINGAPORE 600264,264,JURONG EAST STREET 24,,22,95,SINGAPORE,600264,264,JURONG EAST STREET 24,,22,95,SINGAPORE,600264,1.0,1.3438668,103.7416802
136 EUNOS SPRING #27-04 BEDOK RESERVOIR ROAD SINGAPORE 470136,136,BEDOK RESERVOIR ROAD,EUNOS SPRING,27,04,SINGAPORE,470136,136,BEDOK RESERVOIR ROAD,EUNOS SPRING,27,04,SINGAPORE,470136,1.0,1.3336763,103.9135653
321 #15-72 BUKIT BATOK STREET 33 SINGAPORE 650321,321,BUKIT BATOK STREET 33,,15,72,SINGAPORE,650321,321,BUKIT BATOK STREET 33,,15,72,SINGAPORE,650321,1.0,1.3613327,103.7472769
401 #03-34 JURONG WEST STREET 42 HONG KAH COURT SINGAPORE 640401,401,JURONG WEST STREET 42,HONG KAH COURT,03,34,SINGAPORE,640401,401,JURONG WEST STREET 42,HONG KAH COURT,03,34,SINGAPORE,640401,1.0,1.3534743,103.7212907
157 #13-54 SIMEI ROAD SINGAPORE 520157,157,SIMEI ROAD,,13,54,SINGAPORE,520157,157,SIMEI ROAD,,13,54,SINGAPORE,520157,1.0,1.3443642,103.9592217
235 BUKIT BATOK EAST AVENUE 5 GOMBAK GARDENS #22-62 SINGAPORE 650235,235,BUKIT BATOK EAST AVENUE 5,GOMBAK GARDENS,22,62,SINGAPORE,650235,235,BUKIT BATOK EAST AVENUE 5,GOMBAK GARDENS,22,62,SINGAPORE,650235,1.0,1.348618,103.7562371
115 BUKIT PURMEI ROAD #22-42 BUKIT PURMEI VILLE SINGAPORE 090115,115,BUKIT PURMEI ROAD,BUKIT PURMEI VILLE,22,42,SINGAPORE,090115,115,BUKIT PURMEI ROAD,BUKIT PURMEI VILLE,22,42,SINGAPORE,090115,1.0,-2.2824567,-80.1880932
212 BOON LAY PLACE #11-67 BOON LAY PLACE SINGAPORE 640212,212,BOON LAY PLACE,,11,67,SINGAPORE,640212,212,BOON LAY PLACE,BOON LAY PLACE,11,67,SINGAPORE,640212,0.8571428571428571,1.3491349,103.7130618
704 #28-65 TAMPINES STREET 71 TAMPINES SUNRISE SINGAPORE 520704,704,TAMPINES STREET 71,TAMPINES SUNRISE,28,65,SINGAPORE,520704,704,TAMPINES STREET 71,TAMPINES SUNRISE,28,65,SINGAPORE,520704,1.0,1.3566066,103.9372257
503 ANG MO KIO AVENUE 5 #24-74 CHENG SAN CREST SINGAPORE 560503,503,ANG MO KIO AVENUE 5,CHENG SAN CREST,24,74,SINGAPORE,560503,503,ANG MO KIO AVENUE 5,CHENG SAN CREST,24,74,SINGAPORE,560503,1.0,1.3754576,103.8488891
1 JALAN BUKIT MERAH OCBC JALAN BUKIT MERAH - FAIRPRICE #17-89 SINGAPORE 150001,1,JALAN BUKIT MERAH,OCBC JALAN BUKIT MERAH - FAIRPRICE,17,89,SINGAPORE,150001,1,JALAN BUKIT MERAH,OCBC JALAN BUKIT MERAH - FAIRPRICE,17,89,SINGAPORE,150001,1.0,45.75930365,126.645821325
807 #27-32 TAMPINES AVENUE 4 TAMPINES POLYVIEW SINGAPORE 520807,807,TAMPINES AVENUE 4,TAMPINES POLYVIEW,27,32,SINGAPORE,520807,807,TAMPINES AVENUE 4,TAMPINES POLYVIEW,27,32,SINGAPORE,520807,1.0,1.3458673,103.9360399
307 JURONG EAST STREET 32 #27-94 HONG KAH EAST PLACE SINGAPORE 600307,307,JURONG EAST STREET 32,HONG KAH EAST PLACE,27,94,SINGAPORE,600307,307,JURONG EAST STREET 32,HONG KAH EAST PLACE,27,94,SINGAPORE,600307,1.0,1.3466183,103.7351751
316 MARINE PARADE MAHA BODHI STUDENT CARE CENTRE #08-97 UBI AVENUE 1 SINGAPORE 400316,316,UBI AVENUE 1,MARINE PARADE MAHA BODHI STUDENT CARE CENTRE,08,97,SINGAPORE,400316,316,UBI AVENUE 1,MARINE PARADE MAHA BODHI STUDENT CARE CENTRE,08,97,SINGAPORE,400316,1.0,46.768253,23.555249057142856
717 #17-71 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470717,717,BEDOK RESERVOIR ROAD,BEDOK RESERVOIR GARDEN,17,71,SINGAPORE,470717,717,BEDOK RESERVOIR ROAD,BEDOK RESERVOIR GARDEN,17,71,SINGAPORE,470717,1.0,1.337663,103.9256209
738 PCF SPARKLETOTS PRESCHOOL @ PASIR RIS WEST BLOCK 738 (KN) #14-13 PASIR RIS DRIVE 10 SINGAPORE 510738,738,PASIR RIS DRIVE 10,PCF SPARKLETOTS PRESCHOOL @ PASIR RIS WEST BLOCK 738 (KN),14,13,SINGAPORE,510738,738,PASIR RIS DRIVE 10,PCF SPARKLETOTS PRESCHOOL @ PASIR RIS WEST BLOCK 738 (KN),14,13,SINGAPORE,510738,1.0,1.3790719,103.9364228
114 BISHAN STREET 12 #23-71 STAR LEARNERS @ BISHAN PTE. LTD. SINGAPORE 570114,114,BISHAN STREET 12,STAR LEARNERS @ BISHAN PTE. LTD.,23,71,SINGAPORE,570114,114,BISHAN STREET 12,STAR LEARNERS @ BISHAN PTE. LTD.,23,71,SINGAPORE,570114,1.0,1.3475639,103.8488734
87 ZION ROAD #09-15 SINGAPORE 160087,87,ZION ROAD,,09,15,SINGAPORE,160087,87,ZION ROAD,,09,15,SINGAPORE,160087,1.0,-7.9674895,-34.8518291
10 TOH GUAN ROAD #8-1 SINGAPORE 608838,10,TOH GUAN ROAD,,8,1,SINGAPORE,608838,10,TOH GUAN ROAD,,8,1,SINGAPORE,608838,1.0,1.3322777,103.7482096
156 SIGLAP EAST BEDOK SOUTH AVENUE 3 #19-28 SINGAPORE 460156,156,BEDOK SOUTH AVENUE 3,SIGLAP EAST,19,28,SINGAPORE,460156,156,BEDOK SOUTH AVENUE 3,SIGLAP EAST,19,28,SINGAPORE,460156,1.0,1.3183178,103.9455602
121 #29-32 ANG MO KIO AVENUE 3 SINGAPORE 560121,121,ANG MO KIO AVENUE 3,,29,32,SINGAPORE,560121,121,ANG MO KIO AVENUE 3,,29,32,SINGAPORE,560121,1.0,1.3699257,103.8439568
310C ANG MO KIO AVENUE 1 TECK GHEE VISTA #14-20 SINGAPORE 563310,310C,ANG MO KIO AVENUE 1,TECK GHEE VISTA,14,20,SINGAPORE,563310,310C,ANG MO KIO AVENUE 1,TECK GHEE VISTA,14,20,SINGAPORE,563310,1.0,1.3646663,103.8448692
311 #22-50 BUKIT BATOK STREET 32 SINGAPORE 650311,311,BUKIT BATOK STREET 32,,22,50,SINGAPORE,650311,311,BUKIT BATOK STREET 32,,22,50,SINGAPORE,650311,1.0,1.3600661,103.7483919
18 HOWARD ROAD NOVELTY BIZCENTRE #2-6 SINGAPORE 369585,18,HOWARD ROAD,NOVELTY BIZCENTRE,2,6,SINGAPORE,369585,18,HOWARD ROAD,NOVELTY BIZCENTRE,2,6,SINGAPORE,369585,1.0,1.3342244,103.8857951
60 MACPHERSON GARDEN CIRCUIT ROAD #19-31 SINGAPORE 370060,60,CIRCUIT ROAD,MACPHERSON GARDEN,19,31,SINGAPORE,370060,60,CIRCUIT ROAD,MACPHERSON GARDEN,19,31,SINGAPORE,370060,1.0,1.3255238,103.8866251
